begin_timestamp;end_timestamp;name;duration;session
MODULE;cuda_kernels


1527874900973953000;1527874900975004000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;1051000;1318
1527874900827640000;1527874900828669000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;1029000;858
1527874900616882000;1527874900617910000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;1028000;175
1527874900799167000;1527874900800189000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;1022000;766
1527874900583141000;1527874900584136000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;995000;80
1527874900912142000;1527874900913137000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;995000;1131
1527874900670700000;1527874900671692000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;992000;356
1527874900712266000;1527874900713253000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;987000;490
1527874900882264000;1527874900883251000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;987000;1039
1527874900971141000;1527874900972127000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;986000;1315
1527874900853530000;1527874900854515000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;985000;947
1527874900709452000;1527874900710436000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;984000;487
1527874900767597000;1527874900768581000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;984000;671
1527874900796343000;1527874900797327000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;984000;763
1527874900942241000;1527874900943225000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;984000;1223
1527874900642480000;1527874900643463000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;983000;264
1527874900824822000;1527874900825805000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;983000;855
1527874900739067000;1527874900740049000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;982000;579
1527874900585964000;1527874900586945000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;981000;83
1527874900614078000;1527874900615058000;gradients/MaxPool_grad/MaxPoolGrad:MaxPoolGrad;980000;172
1527874900673522000;1527874900674469000;gradients/Conv2D_grad/Conv2DBackpropFilter:Conv2DBackpropFilter;947000;359
1527874900927093000;1527874900928030000;MatMul:MatMul;937000;1157
1527874900724057000;1527874900724987000;MatMul:MatMul;930000;513
1527874900694315000;1527874900695238000;MatMul:MatMul;923000;421
1527874900627338000;1527874900628258000;MatMul:MatMul;920000;198
1527874900955976000;1527874900956896000;MatMul:MatMul;920000;1249
1527874900655665000;1527874900656581000;MatMul:MatMul;916000;290
1527874900867070000;1527874900867986000;MatMul:MatMul;916000;973
1527874900567333000;1527874900568246000;MatMul:MatMul;913000;14
1527874900781194000;1527874900782107000;MatMul:MatMul;913000;697
1527874900598297000;1527874900599208000;MatMul:MatMul;911000;106
1527874900838409000;1527874900839320000;MatMul:MatMul;911000;881
1527874900752471000;1527874900753381000;MatMul:MatMul;910000;605
1527874900683979000;1527874900684887000;MatMul:MatMul;908000;383
1527874900809631000;1527874900810539000;MatMul:MatMul;908000;789
1527874900895744000;1527874900896652000;MatMul:MatMul;908000;1065
1527874900621273000;1527874900622177000;BiasAdd:BiasAdd;904000;188
1527874900717343000;1527874900718247000;BiasAdd:BiasAdd;904000;503
1527874900803586000;1527874900804490000;BiasAdd:BiasAdd;904000;779
1527874900746432000;1527874900747334000;BiasAdd:BiasAdd;902000;595
1527874900775167000;1527874900776069000;BiasAdd:BiasAdd;902000;687
1527874900688264000;1527874900689164000;BiasAdd:BiasAdd;900000;411
1527874900889696000;1527874900890596000;BiasAdd:BiasAdd;900000;1055
1527874900949933000;1527874900950833000;BiasAdd:BiasAdd;900000;1239
1527874900861037000;1527874900861936000;BiasAdd:BiasAdd;899000;963
1527874900921054000;1527874900921953000;BiasAdd:BiasAdd;899000;1147
1527874900649615000;1527874900650513000;BiasAdd:BiasAdd;898000;280
1527874900832328000;1527874900833226000;BiasAdd:BiasAdd;898000;871
